ENSGID	CHR	START	END	TSS	STRAND	NAME	TYPE
ENSG00000128272	22	39519695	39522686	39519695	+	ATF4	protein_coding
ENSG00000187051	22	39529093	39532761	39532761	-	RPS19BP1	protein_coding
ENSG00000100346	22	39570753	39689735	39570753	+	CACNA1I	protein_coding
ENSG00000176177	22	39743044	39893864	39893864	-	ENTHD1	protein_coding
ENSG00000100351	22	39901084	39973721	39901084	+	GRAP2	protein_coding
ENSG00000225528	22	39960397	39964905	39960397	+	TMA7B	protein_coding
ENSG00000133477	22	39994954	40043534	39994954	+	FAM83F	protein_coding
ENSG00000100354	22	40044817	40335808	40044817	+	TNRC6B	protein_coding
ENSG00000239900	22	40346461	40390463	40346461	+	ADSL	protein_coding
ENSG00000284431	22	40346529	40410054	40346529	+	ENSG00000284431	protein_coding
ENSG00000100359	22	40370591	40410289	40370591	+	SGSM3	protein_coding
ENSG00000196588	22	40410281	40636719	40636719	-	MRTFA	protein_coding
ENSG00000128285	22	40679273	40682812	40679273	+	MCHR1	protein_coding
ENSG00000100372	22	40769630	40819399	40819399	-	SLC25A17	protein_coding
ENSG00000100380	22	40824535	40856639	40856639	-	ST13	protein_coding
ENSG00000196236	22	40857077	40932815	40857077	+	XPNPEP3	protein_coding
ENSG00000172404	22	40859549	40862113	40862113	-	DNAJB7	protein_coding
ENSG00000100387	22	40951347	40973309	40951347	+	RBX1	protein_coding
ENSG00000100393	22	41092510	41180077	41092510	+	EP300	protein_coding
ENSG00000100395	22	41205282	41231271	41205282	+	L3MBTL2	protein_coding
ENSG00000100399	22	41229510	41240931	41240931	-	CHADL	protein_coding
ENSG00000100401	22	41244779	41286187	41286187	-	RANGAP1	protein_coding
ENSG00000100403	22	41301525	41360147	41301525	+	ZC3H7B	protein_coding
ENSG00000167074	22	41367333	41399326	41367333	+	TEF	protein_coding
ENSG00000183864	22	41433492	41446801	41446801	-	TOB2	protein_coding
ENSG00000100412	22	41447830	41529273	41447830	+	ACO2	protein_coding
ENSG00000100410	22	41459717	41468692	41468692	-	PHF5A	protein_coding
ENSG00000100413	22	41525799	41544606	41544606	-	POLR3H	protein_coding
ENSG00000172346	22	41561010	41577741	41561010	+	CSDC2	protein_coding
ENSG00000100417	22	41576900	41589871	41589871	-	PMM1	protein_coding
ENSG00000100418	22	41598028	41621043	41621043	-	DESI1	protein_coding
ENSG00000196419	22	41621163	41664048	41621163	+	XRCC6	protein_coding
ENSG00000100138	22	41673933	41690504	41690504	-	SNU13	protein_coding
ENSG00000167077	22	41699503	41799456	41699503	+	MEI1	protein_coding
ENSG00000100147	22	41800679	41832164	41800679	+	CCDC134	protein_coding
ENSG00000198911	22	41833105	41907306	41833105	+	SREBF2	protein_coding
ENSG00000234965	22	41909543	41915074	41915074	-	SHISA8	protein_coding
ENSG00000159958	22	41922032	41926806	41926806	-	TNFRSF13C	protein_coding
ENSG00000100162	22	41927514	41947152	41947152	-	CENPM	protein_coding
ENSG00000205704	22	41947194	41958939	41947194	+	SMIM45	protein_coding
ENSG00000100167	22	41969443	41998221	41969443	+	SEPTIN3	protein_coding
ENSG00000183066	22	41998725	42058456	41998725	+	WBP2NL	protein_coding
ENSG00000198951	22	42058334	42070842	42070842	-	NAGA	protein_coding
ENSG00000177096	22	42074248	42079438	42074248	+	PHETA2	protein_coding
ENSG00000183172	22	42079691	42084284	42079691	+	SMDT1	protein_coding
ENSG00000184983	22	42085526	42090884	42090884	-	NDUFA6	protein_coding
ENSG00000100197	22	42126499	42130865	42130865	-	CYP2D6	protein_coding
ENSG00000205702	22	42140203	42149500	42149500	-	CYP2D7	protein_coding
ENSG00000100207	22	42160013	42343616	42343616	-	TCF20	protein_coding
ENSG00000235568	22	42380407	42432403	42432403	-	NFAM1	protein_coding
ENSG00000189306	22	42507982	42519800	42519800	-	RRP7A	protein_coding
ENSG00000183569	22	42553617	42574382	42553617	+	SERHL2	protein_coding
ENSG00000100227	22	42583721	42614962	42614962	-	POLDIP3	protein_coding
ENSG00000289517	22	42583836	42627688	42627688	-	ENSG00000289517	protein_coding
ENSG00000100243	22	42615730	42720870	42720870	-	CYB5R3	protein_coding
ENSG00000249222	22	42639803	42640601	42640601	-	ATP5MGL	protein_coding
ENSG00000128274	22	42692121	42721298	42721298	-	A4GALT	protein_coding
ENSG00000242247	22	42796502	42858106	42858106	-	ARFGAP3	protein_coding
ENSG00000100266	22	42835412	43015149	43015149	-	PACSIN2	protein_coding
ENSG00000100271	22	43039516	43089419	43089419	-	TTLL1	protein_coding
ENSG00000100290	22	43110750	43129712	43110750	+	BIK	protein_coding
ENSG00000100294	22	43132209	43143398	43143398	-	MCAT	protein_coding
ENSG00000100300	22	43151547	43163242	43151547	+	TSPO	protein_coding
ENSG00000100304	22	43166622	43187134	43187134	-	TTLL12	protein_coding
ENSG00000159307	22	43197280	43343372	43343372	-	SCUBE1	protein_coding
ENSG00000186732	22	43411196	43507848	43411196	+	MPPED1	protein_coding
ENSG00000186976	22	43528744	43812337	43812337	-	EFCAB6	protein_coding
ENSG00000130540	22	43824509	43862513	43862513	-	SULT4A1	protein_coding
ENSG00000100341	22	43879678	43892013	43892013	-	PNPLA5	protein_coding
ENSG00000100344	22	43923792	43964488	43923792	+	PNPLA3	protein_coding
ENSG00000100347	22	43955442	44010531	43955442	+	SAMM50	protein_coding
ENSG00000188677	22	43999211	44172939	43999211	+	PARVB	protein_coding
ENSG00000138964	22	44172956	44219533	44172956	+	PARVG	protein_coding
ENSG00000138944	22	44243665	44312951	44312951	-	SHISAL1	protein_coding
ENSG00000188636	22	44492583	44498233	44498233	-	RTL6	protein_coding
ENSG00000186654	22	44668547	44737681	44668547	+	PRR5	protein_coding
ENSG00000248405	22	44702233	44862706	44702233	+	PRR5-ARHGAP8	protein_coding
ENSG00000241484	22	44752558	44862788	44752558	+	ARHGAP8	protein_coding
ENSG00000056487	22	44881162	45010005	45010005	-	PHF21B	protein_coding
ENSG00000093000	22	45163925	45188017	45163925	+	NUP50	protein_coding
ENSG00000100364	22	45192244	45240894	45240894	-	KIAA0930	protein_coding
ENSG00000100373	22	45284949	45295874	45284949	+	UPK3A	protein_coding
ENSG00000100376	22	45308968	45341955	45308968	+	FAM118A	protein_coding
ENSG00000077935	22	45344063	45413619	45413619	-	SMC1B	protein_coding
ENSG00000128408	22	45413693	45432509	45413693	+	RIBC2	protein_coding
ENSG00000077942	22	45502238	45601135	45502238	+	FBLN1	protein_coding
ENSG00000130638	22	45671798	45845307	45671798	+	ATXN10	protein_coding
ENSG00000188064	22	45920366	45977162	45977162	-	WNT7B	protein_coding
ENSG00000186951	22	46150521	46243755	46150521	+	PPARA	protein_coding
ENSG00000205643	22	46244011	46250311	46250311	-	CDPF1	protein_coding
ENSG00000130943	22	46255663	46263343	46263343	-	PKDREJ	protein_coding
ENSG00000075234	22	46267961	46294008	46267961	+	TTC38	protein_coding
ENSG00000075218	22	46296870	46330810	46296870	+	GTSE1	protein_coding
ENSG00000100416	22	46330875	46357340	46330875	+	TRMU	protein_coding
ENSG00000075275	22	46360834	46537620	46537620	-	CELSR1	protein_coding
ENSG00000075240	22	46576012	46679790	46576012	+	GRAMD4	protein_coding
ENSG00000100422	22	46684410	46738252	46738252	-	CERK	protein_coding
ENSG00000054611	22	46762617	47175699	46762617	+	TBC1D22A	protein_coding
ENSG00000219438	22	48489553	48850912	48489553	+	TAFA5	protein_coding
ENSG00000100425	22	49773278	49827873	49827873	-	BRD1	protein_coding
ENSG00000100426	22	49853844	49897383	49853844	+	ZBED4	protein_coding
ENSG00000182858	22	49900229	49918438	49918438	-	ALG12	protein_coding
ENSG00000184164	22	49918167	49927540	49918167	+	CRELD2	protein_coding
ENSG00000198355	22	49960768	49964072	49960768	+	PIM3	protein_coding
ENSG00000188263	22	49991811	50012765	50012765	-	IL17REL	protein_coding
ENSG00000138892	22	50018575	50058298	50058298	-	TTLL8	protein_coding
ENSG00000100427	22	50059391	50085426	50085426	-	MLC1	protein_coding
ENSG00000073146	22	50090006	50161690	50090006	+	MOV10L1	protein_coding
ENSG00000073150	22	50170731	50180295	50170731	+	PANX2	protein_coding
ENSG00000170638	22	50185913	50199598	50185913	+	TRABD	protein_coding
ENSG00000073169	22	50201011	50217616	50201011	+	SELENOO	protein_coding
ENSG00000128159	22	50217689	50245023	50245023	-	TUBGCP6	protein_coding
ENSG00000100429	22	50245183	50251405	50251405	-	HDAC10	protein_coding
ENSG00000188130	22	50245450	50261716	50261716	-	MAPK12	protein_coding
ENSG00000185386	22	50263713	50270767	50270767	-	MAPK11	protein_coding
ENSG00000196576	22	50274979	50307646	50307646	-	PLXNB2	protein_coding
ENSG00000205593	22	50309030	50327012	50327012	-	DENND6B	protein_coding
ENSG00000100239	22	50343304	50445090	50343304	+	PPP6R2	protein_coding
ENSG00000100241	22	50443219	50483923	50483923	-	SBF1	protein_coding
ENSG00000128165	22	50481543	50486440	50481543	+	ADM2	protein_coding
ENSG00000100253	22	50486784	50490648	50486784	+	MIOX	protein_coding
ENSG00000100258	22	50502949	50507702	50507702	-	LMF2	protein_coding
ENSG00000025770	22	50508224	50524780	50508224	+	NCAPH2	protein_coding
ENSG00000284194	22	50523568	50526461	50526461	-	SCO2	protein_coding
ENSG00000025708	22	50525752	50530032	50530032	-	TYMP	protein_coding
ENSG00000177989	22	50529710	50532506	50532506	-	CIMAP1B	protein_coding
ENSG00000130487	22	50545899	50551023	50545899	+	KLHDC7B	protein_coding
ENSG00000217442	22	50551112	50562919	50562919	-	SYCE3	protein_coding
ENSG00000205560	22	50568861	50578465	50578465	-	CPT1B	protein_coding
ENSG00000254413	22	50568869	50582965	50582965	-	CHKB-CPT1B	protein_coding
ENSG00000100288	22	50578959	50601455	50601455	-	CHKB	protein_coding
ENSG00000008735	22	50600793	50613981	50600793	+	MAPK8IP2	protein_coding
ENSG00000100299	22	50622754	50628173	50628173	-	ARSA	protein_coding
ENSG00000251322	22	50674408	50733212	50674408	+	SHANK3	protein_coding
ENSG00000100312	22	50738196	50745339	50738196	+	ACR	protein_coding
ENSG00000079974	22	50767501	50783667	50783667	-	RABL2B	protein_coding
ENSG00000182378	X	276322	303356	276322	+	PLCXD1	protein_coding
ENSG00000178605	X	303346	318798	318798	-	GTPBP6	protein_coding
ENSG00000167393	X	333933	386955	386955	-	PPP2R3B	protein_coding
ENSG00000185960	X	624344	659411	624344	+	SHOX	protein_coding
ENSG00000205755	X	1190490	1212723	1212723	-	CRLF2	protein_coding
ENSG00000198223	X	1268793	1325373	1268793	+	CSF2RA	protein_coding
ENSG00000185291	X	1336616	1382689	1336616	+	IL3RA	protein_coding
ENSG00000169100	X	1386152	1392113	1392113	-	SLC25A6	protein_coding
ENSG00000169093	X	1403139	1453762	1453762	-	ASMTL	protein_coding
ENSG00000182162	X	1462581	1537185	1537185	-	P2RY8	protein_coding
ENSG00000197976	X	1591604	1602520	1591604	+	AKAP17A	protein_coding
ENSG00000196433	X	1615059	1643081	1615059	+	ASMT	protein_coding
ENSG00000169084	X	2219506	2502805	2502805	-	DHRSX	protein_coding
ENSG00000214717	X	2486414	2500976	2500976	-	ZBED1	protein_coding
ENSG00000002586	X	2691187	2741309	2691187	+	CD99	protein_coding
ENSG00000124343	X	2752040	2816500	2752040	+	XG	protein_coding
ENSG00000056998	X	2828822	2882818	2828822	+	GYG2	protein_coding
ENSG00000006756	X	2903972	2929349	2929349	-	ARSD	protein_coding
ENSG00000157399	X	2934045	2968475	2968475	-	ARSL	protein_coding
ENSG00000205667	X	3006546	3034111	3006546	+	ARSH	protein_coding
ENSG00000062096	X	3041471	3112727	3041471	+	ARSF	protein_coding
ENSG00000101825	X	3308565	3346652	3346652	-	MXRA5	protein_coding
ENSG00000183943	X	3604340	3713649	3713649	-	PRKX	protein_coding
ENSG00000146938	X	5840637	6228867	6228867	-	NLGN4X	protein_coding
ENSG00000169059	X	6533618	6535118	6535118	-	VCX3A	protein_coding
ENSG00000130021	X	6667865	7148158	7148158	-	PUDP	protein_coding
ENSG00000101846	X	7147237	7804358	7147237	+	STS	protein_coding
ENSG00000182583	X	7842262	7844143	7842262	+	VCX	protein_coding
ENSG00000006757	X	7898247	7927739	7927739	-	PNPLA4	protein_coding
ENSG00000177504	X	8169944	8171267	8171267	-	VCX2	protein_coding
ENSG00000205642	X	8464830	8466510	8464830	+	VCX3B	protein_coding
ENSG00000011201	X	8528874	8732137	8732137	-	ANOS1	protein_coding
ENSG00000183304	X	8790795	8801383	8801383	-	FAM9A	protein_coding
ENSG00000177138	X	9024232	9295682	9295682	-	FAM9B	protein_coding
ENSG00000101849	X	9463320	9741037	9463320	+	TBL1X	protein_coding
ENSG00000101850	X	9725346	9786297	9786297	-	GPR143	protein_coding
ENSG00000146950	X	9786429	9949443	9786429	+	SHROOM2	protein_coding
ENSG00000234469	X	9967358	9968352	9967358	+	CLDN34	protein_coding
ENSG00000047644	X	10015254	10144474	10015254	+	WWC3	protein_coding
ENSG00000073464	X	10156975	10237660	10156975	+	CLCN4	protein_coding
ENSG00000101871	X	10445310	10833654	10833654	-	MID1	protein_coding
ENSG00000291314	X	10566888	10576955	10576955	-	ENSG00000291314	protein_coding
ENSG00000004961	X	11111301	11123086	11111301	+	HCCS	protein_coding
ENSG00000047648	X	11117651	11665920	11665920	-	ARHGAP6	protein_coding
ENSG00000125363	X	11293413	11300761	11293413	+	AMELX	protein_coding
ENSG00000005302	X	11758159	11775772	11758159	+	MSL3	protein_coding
ENSG00000169933	X	11822423	12724523	11822423	+	FRMPD4	protein_coding
ENSG00000101911	X	12791355	12824222	12791355	+	PRPS2	protein_coding
ENSG00000196664	X	12867072	12890361	12867072	+	TLR7	protein_coding
ENSG00000101916	X	12906620	12923169	12906620	+	TLR8	protein_coding
ENSG00000205542	X	12975110	12977227	12975110	+	TMSB4X	protein_coding
ENSG00000187268	X	13035617	13044682	13044682	-	FAM9C	protein_coding
ENSG00000123594	X	13318647	13320053	13320053	-	ATXN3L	protein_coding
ENSG00000198759	X	13569601	13633575	13569601	+	EGFL6	protein_coding
ENSG00000176896	X	13653112	13681964	13653112	+	TCEANC	protein_coding
ENSG00000123595	X	13689128	13710504	13689128	+	RAB9A	protein_coding
ENSG00000196459	X	13712244	13734635	13734635	-	TRAPPC2	protein_coding
ENSG00000046651	X	13734743	13777955	13734743	+	OFD1	protein_coding
ENSG00000046653	X	13770939	13938638	13938638	-	GPM6B	protein_coding
ENSG00000046647	X	14002474	14029893	14029893	-	GEMIN8	protein_coding
ENSG00000101958	X	14529298	14731812	14529298	+	GLRA2	protein_coding
ENSG00000181544	X	14690388	14873255	14873255	-	FANCB	protein_coding
ENSG00000130150	X	14873421	14922327	14873421	+	MOSPD2	protein_coding
ENSG00000102048	X	15235288	15270467	15270467	-	ASB9	protein_coding
ENSG00000165192	X	15281697	15315640	15315640	-	ASB11	protein_coding
ENSG00000165195	X	15319452	15335554	15335554	-	PIGA	protein_coding
ENSG00000165197	X	15345596	15384413	15384413	-	VEGFD	protein_coding
ENSG00000087842	X	15384799	15493564	15493564	-	PIR	protein_coding
ENSG00000102010	X	15464246	15556529	15464246	+	BMX	protein_coding
ENSG00000130234	X	15494566	15607236	15607236	-	ACE2	protein_coding
ENSG00000285602	X	15561047	15675608	15675608	-	ENSG00000285602	protein_coding
ENSG00000147003	X	15627318	15675012	15675012	-	CLTRN	protein_coding
ENSG00000169239	X	15688830	15788411	15688830	+	CA5B	protein_coding
ENSG00000169249	X	15790156	15830694	15790156	+	ZRSR2	protein_coding
ENSG00000182287	X	15825806	15854931	15854931	-	AP1S2	protein_coding
ENSG00000126010	X	16123565	16153518	16123565	+	GRPR	protein_coding
ENSG00000182798	X	16167481	16171464	16167481	+	MAGEB17	protein_coding
ENSG00000047230	X	16587999	16712936	16712936	-	CTPS2	protein_coding
ENSG00000169906	X	16650158	16654670	16650158	+	S100G	protein_coding
ENSG00000169895	X	16719612	16765340	16719612	+	SYAP1	protein_coding
ENSG00000086712	X	16786432	16844519	16786432	+	TXLNG	protein_coding
ENSG00000102054	X	16839283	16870362	16870362	-	RBBP7	protein_coding
ENSG00000169891	X	16946658	17153272	16946658	+	REPS2	protein_coding
ENSG00000188158	X	17375200	17735994	17375200	+	NHS	protein_coding
ENSG00000047634	X	17737449	17754988	17737449	+	SCML1	protein_coding
ENSG00000131831	X	17800049	17861337	17861337	-	RAI2	protein_coding
ENSG00000177324	X	18162931	18220886	18220886	-	BEND2	protein_coding
ENSG00000102098	X	18239313	18354688	18354688	-	SCML2	protein_coding
ENSG00000008086	X	18425583	18653629	18425583	+	CDKL5	protein_coding
ENSG00000102104	X	18639688	18672108	18672108	-	RS1	protein_coding
ENSG00000086717	X	18675909	18827921	18675909	+	PPEF1	protein_coding
ENSG00000044446	X	18892298	18984114	18984114	-	PHKA2	protein_coding
ENSG00000173698	X	18989307	19122637	19122637	-	ADGRG2	protein_coding
ENSG00000131828	X	19343893	19361718	19343893	+	PDHA1	protein_coding
ENSG00000180815	X	19360056	19515508	19515508	-	MAP3K15	protein_coding
ENSG00000147010	X	19533977	19887600	19887600	-	SH3KBP1	protein_coding
ENSG00000173681	X	19912860	19991061	19991061	-	BCLAF3	protein_coding
ENSG00000184368	X	20006713	20116907	20116907	-	MAP7D2	protein_coding
ENSG00000173674	X	20124525	20141838	20141838	-	EIF1AX	protein_coding
ENSG00000177189	X	20149911	20267519	20267519	-	RPS6KA3	protein_coding
ENSG00000149970	X	21372801	21654695	21372801	+	CNKSR2	protein_coding
ENSG00000185915	X	21654690	21658330	21658330	-	KLHL34	protein_coding
ENSG00000091482	X	21705978	21758116	21758116	-	SMPX	protein_coding
ENSG00000012174	X	21839617	21885423	21839617	+	MBTPS2	protein_coding
ENSG00000230797	X	21855987	21858740	21855987	+	YY2	protein_coding
ENSG00000102172	X	21940709	21994837	21940709	+	SMS	protein_coding
ENSG00000102174	X	22032325	22494713	22032325	+	PHEX	protein_coding
ENSG00000175809	X	22272913	22274461	22272913	+	CBLL2	protein_coding
ENSG00000184735	X	22999960	23003589	22999960	+	DDX53	protein_coding
ENSG00000165186	X	23334849	23404374	23334849	+	PTCHD1	protein_coding
ENSG00000123131	X	23664262	23686397	23664262	+	PRDX4	protein_coding
ENSG00000123130	X	23701055	23766475	23766475	-	ACOT9	protein_coding
ENSG00000130066	X	23783173	23786210	23783173	+	SAT1	protein_coding
ENSG00000288706	X	23783278	23783367	23783278	+	ENSG00000288706	protein_coding
ENSG00000184831	X	23833353	23907938	23907938	-	APOO	protein_coding
ENSG00000165182	X	23908006	23939509	23908006	+	CXorf58	protein_coding
ENSG00000174010	X	23983716	24027186	24027186	-	KLHL15	protein_coding
ENSG00000130741	X	24054946	24078810	24054946	+	EIF2S3	protein_coding
ENSG00000005889	X	24149173	24216255	24149173	+	ZFX	protein_coding
ENSG00000223611	X	24308210	24314069	24314069	-	SUPT20HL2	protein_coding
ENSG00000223731	X	24360639	24367839	24360639	+	SUPT20HL1	protein_coding
ENSG00000067992	X	24465244	24550466	24465244	+	PDK3	protein_coding
ENSG00000102230	X	24558087	24672677	24672677	-	PCYT1B	protein_coding
ENSG00000101868	X	24693873	24996986	24693873	+	POLA1	protein_coding
ENSG00000004848	X	25003694	25016420	25016420	-	ARX	protein_coding
ENSG00000176774	X	26138343	26140736	26138343	+	MAGEB18	protein_coding
ENSG00000232030	X	26160601	26162410	26160601	+	MAGEB6B	protein_coding
ENSG00000176746	X	26192440	26195646	26192440	+	MAGEB6	protein_coding
ENSG00000188408	X	26216169	26218270	26216169	+	MAGEB5	protein_coding
ENSG00000224960	X	27460207	27463341	27463341	-	PPP4R3C	protein_coding
ENSG00000189186	X	27590344	27749942	27590344	+	DCAF8L2	protein_coding
ENSG00000177689	X	27807990	27823014	27807990	+	MAGEB10	protein_coding
ENSG00000226372	X	27977992	27981449	27981449	-	DCAF8L1	protein_coding
ENSG00000169306	X	28587446	29956718	28587446	+	IL1RAPL1	protein_coding
ENSG00000099399	X	30215563	30220089	30215563	+	MAGEB2	protein_coding
ENSG00000198798	X	30230657	30237495	30230657	+	MAGEB3	protein_coding
ENSG00000120289	X	30242000	30244187	30242000	+	MAGEB4	protein_coding
ENSG00000214107	X	30243715	30252040	30243715	+	MAGEB1	protein_coding
ENSG00000169297	X	30304206	30309390	30309390	-	NR0B1	protein_coding
ENSG00000120280	X	30558809	30577766	30577766	-	TASL	protein_coding
ENSG00000198814	X	30653359	30731462	30653359	+	GK	protein_coding
ENSG00000157625	X	30827442	30975084	30975084	-	TAB3	protein_coding
ENSG00000132446	X	31071233	31072041	31072041	-	FTHL17	protein_coding
ENSG00000198947	X	31097677	33339609	33339609	-	DMD	protein_coding
ENSG00000185448	X	34129752	34132314	34132314	-	FAM47A	protein_coding
ENSG00000147027	X	34627075	34657285	34657285	-	TMEM47	protein_coding
ENSG00000189132	X	34942796	34944915	34942796	+	FAM47B	protein_coding
ENSG00000189023	X	35798342	35803772	35798342	+	MAGEB16	protein_coding
ENSG00000165164	X	35919734	36385317	35919734	+	CFAP47	protein_coding
ENSG00000249467	X	36719829	36720573	36719829	+	H2AL1Q	protein_coding
ENSG00000198173	X	37008366	37011664	37008366	+	FAM47C	protein_coding
ENSG00000130962	X	37349309	37492702	37349309	+	PRRG1	protein_coding
ENSG00000250349	X	37349330	38687674	37349330	+	ENSG00000250349	protein_coding
ENSG00000147036	X	37571569	37684463	37571569	+	LANCL3	protein_coding
ENSG00000047597	X	37685791	37732130	37685791	+	XK	protein_coding
ENSG00000165168	X	37780018	37813461	37780018	+	CYBB	protein_coding
ENSG00000165169	X	37836757	37847571	37847571	-	DYNLT3	protein_coding
ENSG00000187516	X	37990779	37991314	37990779	+	H2AP	protein_coding
ENSG00000229674	X	37994272	37994904	37994272	+	H2AL3	protein_coding
ENSG00000147041	X	38006553	38128819	38006553	+	SYTL5	protein_coding
ENSG00000101955	X	38149336	38220924	38220924	-	SRPX	protein_coding
ENSG00000156313	X	38269163	38327544	38327544	-	RPGR	protein_coding
ENSG00000036473	X	38327598	38422908	38327598	+	OTC	protein_coding
ENSG00000156298	X	38561542	38688920	38561542	+	TSPAN7	protein_coding
ENSG00000165175	X	38801440	38806537	38801440	+	MID1IP1	protein_coding
ENSG00000183337	X	40049815	40177329	40177329	-	BCOR	protein_coding
ENSG00000182220	X	40579372	40606848	40579372	+	ATP6AP2	protein_coding
ENSG00000238205	X	40623428	40624136	40623428	+	MPC1L	protein_coding
ENSG00000185753	X	40626921	40647561	40647561	-	CXorf38	protein_coding
ENSG00000180182	X	40648305	40735858	40735858	-	MED14	protein_coding
ENSG00000124486	X	41085445	41236579	41085445	+	USP9X	protein_coding
ENSG00000215301	X	41333348	41364472	41333348	+	DDX3X	protein_coding
ENSG00000188937	X	41447343	41475710	41447343	+	NYX	protein_coding
ENSG00000147044	X	41514934	41923554	41923554	-	CASK	protein_coding
ENSG00000171659	X	41688973	41697275	41688973	+	GPR34	protein_coding
ENSG00000171657	X	41724181	41730130	41724181	+	GPR82	protein_coding
ENSG00000102055	X	42777366	42778163	42778163	-	PPP1R2C	protein_coding
ENSG00000189221	X	43654907	43746817	43654907	+	MAOA	protein_coding
ENSG00000069535	X	43766610	43882450	43882450	-	MAOB	protein_coding
ENSG00000124479	X	43948776	43973395	43973395	-	NDP	protein_coding
ENSG00000183690	X	44147872	44343672	44343672	-	EFHC2	protein_coding
ENSG00000069509	X	44523639	44542859	44542859	-	FUNDC1	protein_coding
ENSG00000189037	X	44844021	44844888	44844021	+	DUSP21	protein_coding
ENSG00000147050	X	44873188	45112779	44873188	+	KDM6A	protein_coding
ENSG00000147113	X	45148373	45200901	45200901	-	DIPK2B	protein_coding
ENSG00000147121	X	46447292	46497422	46447292	+	KRBOX4	protein_coding
ENSG00000251192	X	46497725	46545457	46545457	-	ZNF674	protein_coding
ENSG00000147119	X	46573765	46598496	46573765	+	CHST7	protein_coding
ENSG00000065923	X	46599251	46759118	46759118	-	SLC9A7	protein_coding
ENSG00000102218	X	46837043	46882358	46837043	+	RP2	protein_coding
ENSG00000102221	X	46912276	47061242	46912276	+	JADE3	protein_coding
ENSG00000130988	X	47078355	47093314	47078355	+	RGN	protein_coding
ENSG00000147123	X	47142071	47145466	47145466	-	NDUFB11	protein_coding
ENSG00000182872	X	47145221	47186813	47145221	+	RBM10	protein_coding
ENSG00000130985	X	47190861	47215128	47190861	+	UBA1	protein_coding
ENSG00000102225	X	47217860	47229997	47217860	+	CDK16	protein_coding
ENSG00000102226	X	47232866	47248328	47232866	+	USP11	protein_coding
ENSG00000147117	X	47370578	47414498	47370578	+	ZNF157	protein_coding
ENSG00000147124	X	47445178	47483222	47483222	-	ZNF41	protein_coding
ENSG00000078061	X	47561205	47571908	47561205	+	ARAF	protein_coding
ENSG00000008056	X	47571901	47619857	47619857	-	SYN1	protein_coding
ENSG00000102265	X	47582408	47586789	47582408	+	TIMP1	protein_coding
ENSG00000126759	X	47623172	47630305	47630305	-	CFP	protein_coding
ENSG00000126767	X	47635520	47650604	47650604	-	ELK1	protein_coding
ENSG00000126756	X	47651796	47659180	47659180	-	UXT	protein_coding
ENSG00000197779	X	47836902	48002561	47836902	+	ZNF81	protein_coding
ENSG00000147118	X	47974851	48003989	48003989	-	ZNF182	protein_coding
ENSG00000221994	X	47983356	48071658	48071658	-	ZNF630	protein_coding
ENSG00000171489	X	48004336	48009733	48004336	+	SPACA5	protein_coding
ENSG00000171478	X	48130626	48132620	48130626	+	SPACA5B	protein_coding
ENSG00000165583	X	48186220	48196795	48196795	-	SSX5	protein_coding
ENSG00000126752	X	48255392	48267444	48255392	+	SSX1	protein_coding
ENSG00000165584	X	48346427	48356707	48356707	-	SSX3	protein_coding
ENSG00000268009	X	48383516	48393347	48383516	+	SSX4	protein_coding
ENSG00000269791	X	48402082	48411960	48411960	-	SSX4B	protein_coding
ENSG00000017483	X	48458537	48470260	48470260	-	SLC38A5	protein_coding
ENSG00000068438	X	48476021	48486364	48476021	+	FTSJ1	protein_coding
ENSG00000102312	X	48508959	48520814	48508959	+	PORCN	protein_coding
ENSG00000147155	X	48521799	48528716	48521799	+	EBP	protein_coding
ENSG00000286268	X	48521806	48545469	48521806	+	ENSG00000286268	protein_coding
ENSG00000068354	X	48539714	48562609	48539714	+	TBC1D25	protein_coding
ENSG00000102317	X	48574449	48581162	48574449	+	RBM3	protein_coding
ENSG00000101940	X	48590042	48608869	48590042	+	WDR13	protein_coding
ENSG00000015285	X	48676596	48691431	48676596	+	WAS	protein_coding
ENSG00000101945	X	48695554	48709016	48695554	+	SUV39H1	protein_coding
ENSG00000171433	X	48761747	48773648	48761747	+	GLOD5	protein_coding
ENSG00000102145	X	48786540	48794311	48786540	+	GATA1	protein_coding
ENSG00000094631	X	48801377	48824982	48801377	+	HDAC6	protein_coding
ENSG00000187682	X	48826513	48830138	48826513	+	ERAS	protein_coding
ENSG00000102109	X	48831096	48835610	48835610	-	PCSK1N	protein_coding
ENSG00000102103	X	48890197	48903402	48890197	+	PQBP1	protein_coding
ENSG00000126768	X	48893447	48898143	48898143	-	TIMM17B	protein_coding
ENSG00000102100	X	48903180	48911958	48911958	-	SLC35A2	protein_coding
ENSG00000102096	X	48913182	48919024	48919024	-	PIM2	protein_coding
ENSG00000068308	X	48922024	48958386	48958386	-	OTUD5	protein_coding
ENSG00000102057	X	48960982	48971844	48971844	-	KCND1	protein_coding
ENSG00000068400	X	48973720	49002265	49002265	-	GRIPAP1	protein_coding
ENSG00000068323	X	49028726	49043410	49043410	-	TFE3	protein_coding
ENSG00000147144	X	49053572	49069857	49053572	+	CCDC120	protein_coding
ENSG00000243279	X	49071161	49074002	49074002	-	PRAF2	protein_coding
ENSG00000288053	X	49071470	49079887	49079887	-	ENSG00000288053	protein_coding
