ENSGID	CHR	START	END	TSS	STRAND	NAME	TYPE
ENSG00000156256	21	30396950	30426809	30396950	+	USP16	protein_coding
ENSG00000156261	21	30428126	30446118	30446118	-	CCT8	protein_coding
ENSG00000156265	21	30449542	30548210	30449542	+	MAP3K7CL	protein_coding
ENSG00000156273	21	30566392	31003071	30566392	+	BACH1	protein_coding
ENSG00000171189	21	30909254	31312351	31312351	-	GRIK1	protein_coding
ENSG00000183653	21	30968360	31003067	30968360	+	GRIK1-AS2	protein_coding
ENSG00000156282	21	31537883	31539123	31539123	-	CLDN17	protein_coding
ENSG00000156284	21	31586324	31588415	31588415	-	CLDN8	protein_coding
ENSG00000188694	21	31653627	31655268	31655268	-	KRTAP24-1	protein_coding
ENSG00000232263	21	31661463	31661832	31661832	-	KRTAP25-1	protein_coding
ENSG00000197683	21	31691442	31692633	31692633	-	KRTAP26-1	protein_coding
ENSG00000206107	21	31709331	31710012	31710012	-	KRTAP27-1	protein_coding
ENSG00000186980	21	31720717	31720924	31720924	-	KRTAP23-1	protein_coding
ENSG00000182816	21	31743708	31744589	31744589	-	KRTAP13-2	protein_coding
ENSG00000198390	21	31768349	31769140	31768349	+	KRTAP13-1	protein_coding
ENSG00000240432	21	31797698	31798244	31798244	-	KRTAP13-3	protein_coding
ENSG00000186971	21	31802538	31803344	31802538	+	KRTAP13-4	protein_coding
ENSG00000186970	21	31812593	31813187	31812593	+	KRTAP15-1	protein_coding
ENSG00000184351	21	31852025	31852686	31852686	-	KRTAP19-1	protein_coding
ENSG00000186965	21	31859362	31859755	31859755	-	KRTAP19-2	protein_coding
ENSG00000244025	21	31863780	31864331	31864331	-	KRTAP19-3	protein_coding
ENSG00000186967	21	31869142	31869483	31869483	-	KRTAP19-4	protein_coding
ENSG00000186977	21	31873975	31874459	31874459	-	KRTAP19-5	protein_coding
ENSG00000186925	21	31913854	31914183	31914183	-	KRTAP19-6	protein_coding
ENSG00000244362	21	31933194	31933633	31933633	-	KRTAP19-7	protein_coding
ENSG00000206106	21	31962424	31962716	31962716	-	KRTAP22-2	protein_coding
ENSG00000212938	21	31964759	31965394	31964759	+	KRTAP6-3	protein_coding
ENSG00000186930	21	31970909	31971221	31971221	-	KRTAP6-2	protein_coding
ENSG00000186924	21	31973406	31973701	31973406	+	KRTAP22-1	protein_coding
ENSG00000184724	21	31985750	31986249	31986249	-	KRTAP6-1	protein_coding
ENSG00000244624	21	31988744	31989018	31988744	+	KRTAP20-1	protein_coding
ENSG00000206105	21	31992946	31993169	31992946	+	KRTAP20-4	protein_coding
ENSG00000184032	21	32007525	32007938	32007525	+	KRTAP20-2	protein_coding
ENSG00000206104	21	32015183	32015455	32015183	+	KRTAP20-3	protein_coding
ENSG00000231068	21	32090843	32091095	32091095	-	KRTAP21-3	protein_coding
ENSG00000187026	21	32119112	32119577	32119577	-	KRTAP21-2	protein_coding
ENSG00000187005	21	32127333	32127746	32127746	-	KRTAP21-1	protein_coding
ENSG00000183640	21	32185015	32185592	32185592	-	KRTAP8-1	protein_coding
ENSG00000274749	21	32201357	32202078	32202078	-	KRTAP7-1	protein_coding
ENSG00000182591	21	32252963	32253899	32253899	-	KRTAP11-1	protein_coding
ENSG00000206102	21	32410478	32410795	32410795	-	KRTAP19-8	protein_coding
ENSG00000156299	21	32490734	32932290	32932290	-	TIAM1	protein_coding
ENSG00000142168	21	33031979	33041244	33031979	+	SOD1	protein_coding
ENSG00000156304	21	33043313	33104431	33104431	-	SCAF4	protein_coding
ENSG00000142149	21	33245333	33416946	33245333	+	HUNK	protein_coding
ENSG00000159055	21	33640539	33651360	33651360	-	MIS18A	protein_coding
ENSG00000170262	21	33664124	33687095	33664124	+	MRAP	protein_coding
ENSG00000142207	21	33683329	33765321	33765321	-	URB1	protein_coding
ENSG00000265590	21	33774820	33985175	33985175	-	CFAP298-TCP10L	protein_coding
ENSG00000166979	21	33784314	33887707	33784314	+	EVA1C	protein_coding
ENSG00000242220	21	33870277	33959683	33959683	-	TCP10L	protein_coding
ENSG00000159079	21	33964389	33984913	33984913	-	CFAP298	protein_coding
ENSG00000159082	21	34001069	34100351	34100351	-	SYNJ1	protein_coding
ENSG00000159086	21	34106210	34144103	34144103	-	PAXBP1	protein_coding
ENSG00000205929	21	34162984	34186053	34186053	-	EPCIP	protein_coding
ENSG00000205927	21	34398243	34401504	34398243	+	OLIG2	protein_coding
ENSG00000184221	21	34442447	34444719	34442447	+	OLIG1	protein_coding
ENSG00000159110	21	34577587	34637980	34577587	+	IFNAR2	protein_coding
ENSG00000249624	21	34602197	34669465	34602197	+	IFNAR2-IL10RB	protein_coding
ENSG00000243646	21	34638672	34683725	34638672	+	IL10RB	protein_coding
ENSG00000142166	21	34696692	34732170	34696692	+	IFNAR1	protein_coding
ENSG00000159128	21	34775719	34851655	34775719	+	IFNGR2	protein_coding
ENSG00000142188	21	34804792	34852281	34852281	-	TMEM50B	protein_coding
ENSG00000177692	21	34860362	34864023	34864023	-	DNAJC28	protein_coding
ENSG00000159131	21	34876238	34915797	34915797	-	GART	protein_coding
ENSG00000159140	21	34915344	34949787	34915344	+	SON	protein_coding
ENSG00000159147	21	34931848	34961012	34961012	-	DONSON	protein_coding
ENSG00000268265	21	34947431	34947645	34947645	-	AP000304.1	protein_coding
ENSG00000249209	21	34956993	35303911	35303911	-	ENSG00000249209	protein_coding
ENSG00000205758	21	34961647	35016232	35016232	-	CRYZL1	protein_coding
ENSG00000205726	21	35014706	35272165	35014706	+	ITSN1	protein_coding
ENSG00000241837	21	35275757	35288118	35288118	-	ATP5PO	protein_coding
ENSG00000243927	21	35445524	35734551	35445524	+	MRPS6	protein_coding
ENSG00000293606	21	35445876	35515330	35445876	+	ENSG00000293606	protein_coding
ENSG00000198743	21	35445878	35478559	35445878	+	SLC5A3	protein_coding
ENSG00000159197	21	35553030	35743680	35553030	+	KCNE2	protein_coding
ENSG00000205670	21	35747779	35789259	35747779	+	SMIM11	protein_coding
ENSG00000222018	21	35772410	35773370	35773370	-	C21orf140	protein_coding
ENSG00000243627	21	35786792	35796249	35796249	-	SMIM34	protein_coding
ENSG00000180509	21	35818986	35884512	35884512	-	KCNE1	protein_coding
ENSG00000288711	21	35883420	35987212	35987212	-	ENSG00000288711	protein_coding
ENSG00000159200	21	35885440	35987412	35987412	-	RCAN1	protein_coding
ENSG00000159212	21	36041293	36090525	36041293	+	CLIC6	protein_coding
ENSG00000159216	21	36160098	37376965	37376965	-	RUNX1	protein_coding
ENSG00000267812	21	37270353	37270727	37270727	-	FKSG68	protein_coding
ENSG00000268098	21	37402368	37417818	37402368	+	AP000688.1	protein_coding
ENSG00000185917	21	37406839	37451687	37451687	-	SETD4	protein_coding
ENSG00000159228	21	37442239	37445464	37442239	+	CBR1	protein_coding
ENSG00000159231	21	37507377	37518860	37507377	+	CBR3	protein_coding
ENSG00000142197	21	37529080	37666572	37529080	+	DOP1B	protein_coding
ENSG00000159256	21	37692487	37758446	37692487	+	MORC3	protein_coding
ENSG00000159259	21	37757690	37791313	37757690	+	CHAF1B	protein_coding
ENSG00000159261	21	37832919	37948867	37948867	-	CLDN14	protein_coding
ENSG00000267976	21	37858165	37860058	37858165	+	AP000695.1	protein_coding
ENSG00000159263	21	38071415	38122218	38071415	+	SIM2	protein_coding
ENSG00000159267	21	38120927	38362536	38362536	-	HLCS	protein_coding
ENSG00000183145	21	38378450	38391962	38378450	+	RIPPLY3	protein_coding
ENSG00000185808	21	38435146	38445470	38445470	-	PIGP	protein_coding
ENSG00000182670	21	38445526	38575413	38445526	+	TTC3	protein_coding
ENSG00000157538	21	38595721	38640220	38640220	-	VPS26C	protein_coding
ENSG00000157540	21	38737875	38898660	38737875	+	DYRK1A	protein_coding
ENSG00000267937	21	38888740	38888973	38888740	+	AP001421.1	protein_coding
ENSG00000157542	21	38979675	39493439	39493439	-	KCNJ6	protein_coding
ENSG00000157551	21	39527643	39679279	39527643	+	KCNJ15	protein_coding
ENSG00000157554	21	39751949	40033704	40033704	-	ERG	protein_coding
ENSG00000157557	21	40177107	40196879	40177107	+	ETS2	protein_coding
ENSG00000183527	21	40546695	40555414	40555414	-	PSMG1	protein_coding
ENSG00000185658	21	40556102	40693485	40693485	-	BRWD1	protein_coding
ENSG00000205581	21	40714241	40721573	40721573	-	HMGN1	protein_coding
ENSG00000182093	21	40749624	40800454	40749624	+	GET1	protein_coding
ENSG00000285815	21	40752258	40887433	40752258	+	GET1-SH3BGR	protein_coding
ENSG00000157578	21	40777654	40817731	40817731	-	LCA5L	protein_coding
ENSG00000185437	21	40817781	40887433	40817781	+	SH3BGR	protein_coding
ENSG00000183778	21	40928369	41045064	40928369	+	B3GALT5	protein_coding
ENSG00000183067	21	41117110	41174008	41117110	+	IGSF5	protein_coding
ENSG00000183036	21	41239364	41301322	41239364	+	PCP4	protein_coding
ENSG00000171587	21	41382926	42219084	42219084	-	DSCAM	protein_coding
ENSG00000182240	21	42539728	42654457	42539728	+	BACE2	protein_coding
ENSG00000183844	21	42676139	42729654	42676139	+	FAM3B	protein_coding
ENSG00000183486	21	42733926	42781320	42733926	+	MX2	protein_coding
ENSG00000157601	21	42791947	42841998	42791947	+	MX1	protein_coding
ENSG00000184012	21	42836227	42903043	42903043	-	TMPRSS2	protein_coding
ENSG00000183421	21	43159529	43187249	43187249	-	RIPK4	protein_coding
ENSG00000141956	21	43218385	43299591	43299591	-	PRDM15	protein_coding
ENSG00000157617	21	43305221	43374127	43374127	-	C2CD2	protein_coding
ENSG00000173276	21	43406940	43430496	43430496	-	ZBTB21	protein_coding
ENSG00000177398	21	43483068	43563563	43483068	+	UMODL1	protein_coding
ENSG00000160179	21	43619799	43724499	43619799	+	ABCG1	protein_coding
ENSG00000160180	21	43731777	43735519	43735519	-	TFF3	protein_coding
ENSG00000160181	21	43766466	43771106	43771106	-	TFF2	protein_coding
ENSG00000160182	21	43782391	43786644	43786644	-	TFF1	protein_coding
ENSG00000160183	21	43791996	43816200	43816200	-	TMPRSS3	protein_coding
ENSG00000160185	21	43823556	43867794	43823556	+	UBASH3A	protein_coding
ENSG00000160188	21	43892596	43916356	43916356	-	RSPH1	protein_coding
ENSG00000160190	21	43916118	44001550	43916118	+	SLC37A1	protein_coding
ENSG00000160191	21	44073731	44195619	44073731	+	PDE9A	protein_coding
ENSG00000160193	21	44263204	44299678	44299678	-	WDR4	protein_coding
ENSG00000160194	21	44299754	44333414	44299754	+	NDUFV3	protein_coding
ENSG00000233056	21	44336913	44345740	44345740	-	ERVH48-1	protein_coding
ENSG00000160199	21	44394620	44454041	44394620	+	PKNOX1	protein_coding
ENSG00000160200	21	44473301	44497053	44497053	-	CBS	protein_coding
ENSG00000160201	21	44513066	44527680	44527680	-	U2AF1	protein_coding
ENSG00000160202	21	44589118	44592920	44589118	+	CRYAA	protein_coding
ENSG00000142178	21	44834363	44847011	44847011	-	SIK1	protein_coding
ENSG00000160207	21	44949066	45079369	45079369	-	HSF2BP	protein_coding
ENSG00000234289	21	44985063	44985529	44985063	+	H2BC12L	protein_coding
ENSG00000160208	21	45079441	45115960	45079441	+	RRP1B	protein_coding
ENSG00000160209	21	45138975	45182188	45138975	+	PDXK	protein_coding
ENSG00000160213	21	45192392	45196211	45196211	-	CSTB	protein_coding
ENSG00000160214	21	45209394	45225174	45209394	+	RRP1	protein_coding
ENSG00000160216	21	45285104	45407473	45285104	+	AGPAT3	protein_coding
ENSG00000288593	21	45359800	45379554	45359800	+	ENSG00000288593	protein_coding
ENSG00000160218	21	45432190	45526433	45432190	+	TRAPPC10	protein_coding
ENSG00000241945	21	45527254	45551063	45527254	+	PWP2	protein_coding
ENSG00000160221	21	45553492	45629997	45553492	+	GATD3	protein_coding
ENSG00000267913	21	45587818	45593580	45593580	-	AP001055.1	protein_coding
ENSG00000160223	21	45635265	45661329	45661329	-	ICOSLG	protein_coding
ENSG00000142182	21	45666222	45682099	45682099	-	DNMT3L	protein_coding
ENSG00000160224	21	45705721	45718531	45705721	+	AIRE	protein_coding
ENSG00000141959	21	45719934	45747259	45719934	+	PFKL	protein_coding
ENSG00000160226	21	45748827	45759285	45759285	-	CFAP410	protein_coding
ENSG00000142185	21	45770046	45862964	45770046	+	TRPM2	protein_coding
ENSG00000160233	21	45875393	45882079	45875393	+	LRRC3	protein_coding
ENSG00000175894	21	45917776	46131487	46131487	-	TSPEAR	protein_coding
ENSG00000215455	21	45958864	45960078	45960078	-	KRTAP10-1	protein_coding
ENSG00000205445	21	45970240	45971388	45971388	-	KRTAP10-2	protein_coding
ENSG00000212935	21	45977673	45978678	45978678	-	KRTAP10-3	protein_coding
ENSG00000215454	21	45993606	45995248	45993606	+	KRTAP10-4	protein_coding
ENSG00000241123	21	45999332	46000481	46000481	-	KRTAP10-5	protein_coding
ENSG00000188155	21	46011149	46012386	46012386	-	KRTAP10-6	protein_coding
ENSG00000272804	21	46020497	46022091	46020497	+	KRTAP10-7	protein_coding
ENSG00000187766	21	46031996	46032871	46031996	+	KRTAP10-8	protein_coding
ENSG00000221837	21	46047010	46048295	46047010	+	KRTAP10-9	protein_coding
ENSG00000221859	21	46057273	46058372	46057273	+	KRTAP10-10	protein_coding
ENSG00000243489	21	46066331	46067567	46066331	+	KRTAP10-11	protein_coding
ENSG00000212933	21	46074130	46074576	46074576	-	KRTAP12-4	protein_coding
ENSG00000205439	21	46077849	46078258	46077849	+	KRTAP12-3	protein_coding
ENSG00000221864	21	46086106	46086844	46086844	-	KRTAP12-2	protein_coding
ENSG00000187175	21	46101491	46102078	46102078	-	KRTAP12-1	protein_coding
ENSG00000189169	21	46117087	46117959	46117087	+	KRTAP10-12	protein_coding
ENSG00000184787	21	46188495	46221741	46221741	-	UBE2G2	protein_coding
ENSG00000184900	21	46225532	46238694	46238694	-	SUMO3	protein_coding
ENSG00000183255	21	46269500	46293818	46293818	-	PTTG1IP	protein_coding
ENSG00000160255	21	46305868	46351904	46351904	-	ITGB2	protein_coding
ENSG00000160256	21	46359940	46396888	46359940	+	SLX9	protein_coding
ENSG00000197381	21	46493768	46646475	46493768	+	ADARB1	protein_coding
ENSG00000186866	21	46683843	46707813	46707813	-	POFUT2	protein_coding
ENSG00000182871	21	46825080	46933634	46825080	+	COL18A1	protein_coding
ENSG00000173638	21	46913486	46993279	46993279	-	SLC19A1	protein_coding
ENSG00000183570	21	47063608	47362368	47063608	+	PCBP3	protein_coding
ENSG00000142156	21	47401684	47424964	47401684	+	COL6A1	protein_coding
ENSG00000142173	21	47518026	47552762	47518026	+	COL6A2	protein_coding
ENSG00000160282	21	47556074	47575493	47575493	-	FTCD	protein_coding
ENSG00000160284	21	47581062	47604390	47604390	-	SPATC1L	protein_coding
ENSG00000160285	21	47608055	47648738	47648738	-	LSS	protein_coding
ENSG00000160294	21	47655047	47706211	47706211	-	MCM3AP	protein_coding
ENSG00000182362	21	47706256	47717665	47706256	+	YBEY	protein_coding
ENSG00000160298	21	47720095	47743789	47743789	-	C21orf58	protein_coding
ENSG00000160299	21	47744038	47865682	47744038	+	PCNT	protein_coding
ENSG00000286224	21	47746202	47746405	47746202	+	ENSG00000286224	protein_coding
ENSG00000160305	21	47878804	47992656	47878804	+	DIP2A	protein_coding
ENSG00000160307	21	48018517	48025121	48025121	-	S100B	protein_coding
ENSG00000160310	21	48055507	48085597	48055507	+	PRMT2	protein_coding
ENSG00000198062	22	16256441	16287937	16287937	-	POTEH	protein_coding
ENSG00000130538	22	16448824	16449805	16449805	-	OR11H1	protein_coding
ENSG00000198445	22	17071641	17073700	17073700	-	CCT8L2	protein_coding
ENSG00000172967	22	17264302	17306301	17306301	-	XKR3	protein_coding
ENSG00000215568	22	17442826	17489112	17489112	-	GAB4	protein_coding
ENSG00000177663	22	17565844	17596583	17565844	+	IL17RA	protein_coding
ENSG00000183307	22	17597187	17602257	17602257	-	TMEM121B	protein_coding
ENSG00000069998	22	17618401	17646177	17646177	-	HDHD5	protein_coding
ENSG00000093072	22	17659680	17739125	17739125	-	ADA2	protein_coding
ENSG00000099954	22	17840839	18037852	17840839	+	CECR2	protein_coding
ENSG00000182902	22	18043150	18073761	18043150	+	SLC25A18	protein_coding
ENSG00000131100	22	18074902	18111515	18111515	-	ATP6V1E1	protein_coding
ENSG00000099968	22	18111621	18213621	18111621	+	BCL2L13	protein_coding
ENSG00000015475	22	18216904	18257536	18257536	-	BID	protein_coding
ENSG00000243156	22	18270415	18507327	18507327	-	MICAL3	protein_coding
ENSG00000215193	22	18560689	18588162	18560689	+	PEX26	protein_coding
ENSG00000288683	22	18560755	18614487	18560755	+	ENSG00000288683	protein_coding
ENSG00000183785	22	18592866	18629450	18592866	+	TUBA8	protein_coding
ENSG00000184979	22	18632610	18660164	18632610	+	USP18	protein_coding
ENSG00000183628	22	18893541	18901751	18893541	+	DGCR6	protein_coding
ENSG00000283809	22	18893751	18935245	18893751	+	ENSG00000283809	protein_coding
ENSG00000100033	22	18900290	18924066	18924066	-	PRODH	protein_coding
ENSG00000286025	22	19017037	19018755	19017037	+	FAM246C	protein_coding
ENSG00000070413	22	19023795	19109967	19109967	-	DGCR2	protein_coding
ENSG00000100056	22	19117792	19132197	19132197	-	ESS2	protein_coding
ENSG00000206203	22	19118821	19120135	19118821	+	TSSK2	protein_coding
ENSG00000063515	22	19134506	19137805	19137805	-	GSC2	protein_coding
ENSG00000100075	22	19163094	19166252	19166252	-	SLC25A1	protein_coding
ENSG00000070371	22	19166986	19279242	19279242	-	CLTCL1	protein_coding
ENSG00000100084	22	19318221	19434973	19434973	-	HIRA	protein_coding
ENSG00000242259	22	19338891	19435234	19435234	-	C22orf39	protein_coding
ENSG00000185608	22	19420068	19423598	19420068	+	MRPL40	protein_coding
ENSG00000070010	22	19437434	19466725	19466725	-	UFD1	protein_coding
ENSG00000093009	22	19466980	19508135	19466980	+	CDC45	protein_coding
ENSG00000184113	22	19510547	19515068	19515068	-	CLDN5	protein_coding
ENSG00000184702	22	19702026	19711747	19702026	+	SEPTIN5	protein_coding
ENSG00000284874	22	19704743	19712295	19704743	+	ENSG00000284874	protein_coding
ENSG00000203618	22	19711062	19712294	19711062	+	GP1BB	protein_coding
ENSG00000184058	22	19744226	19771116	19744226	+	TBX1	protein_coding
ENSG00000185838	22	19770746	19842462	19842462	-	GNB1L	protein_coding
ENSG00000215012	22	19833661	19842419	19842419	-	RTL10	protein_coding
ENSG00000184470	22	19863040	19929343	19929343	-	TXNRD2	protein_coding
ENSG00000093010	22	19928894	19957498	19928894	+	COMT	protein_coding
ENSG00000099889	22	19957419	20004346	20004346	-	ARVCF	protein_coding
ENSG00000183597	22	20004537	20054687	20004537	+	TANGO2	protein_coding
ENSG00000128191	22	20067744	20099400	20067744	+	DGCR8	protein_coding
ENSG00000099899	22	20099398	20104915	20104915	-	TRMT2A	protein_coding
ENSG00000099901	22	20103461	20114878	20103461	+	RANBP1	protein_coding
ENSG00000099904	22	20116979	20135530	20116979	+	ZDHHC8	protein_coding
ENSG00000234409	22	20135939	20138578	20138578	-	CCDC188	protein_coding
ENSG00000040608	22	20228938	20270769	20270769	-	RTN4R	protein_coding
ENSG00000128185	22	20301761	20307603	20307603	-	DGCR6L	protein_coding
ENSG00000274252	22	20366211	20368028	20368028	-	GGTLC3	protein_coding
ENSG00000278558	22	20377669	20380440	20377669	+	TMEM191B	protein_coding
ENSG00000275793	22	20455682	20461786	20461786	-	RIMBP3	protein_coding
ENSG00000286175	22	20483851	20484549	20483851	+	FAM246B	protein_coding
ENSG00000188280	22	20692438	20716938	20692438	+	FAM230A	protein_coding
ENSG00000185252	22	20748405	20762751	20748405	+	ZNF74	protein_coding
ENSG00000244486	22	20778874	20792113	20792113	-	SCARF2	protein_coding
ENSG00000277971	22	20783528	20800907	20800907	-	ENSG00000277971	protein_coding
ENSG00000099910	22	20795806	20850131	20850131	-	KLHL22	protein_coding
ENSG00000099917	22	20850200	20941919	20850200	+	MED15	protein_coding
ENSG00000241973	22	21061979	21213705	21213705	-	PI4KA	protein_coding
ENSG00000099937	22	21128401	21142008	21128401	+	SERPIND1	protein_coding
ENSG00000099940	22	21213295	21245502	21213295	+	SNAP29	protein_coding
ENSG00000099942	22	21271695	21308035	21271695	+	CRKL	protein_coding
ENSG00000183773	22	21319396	21335649	21319396	+	AIFM3	protein_coding
ENSG00000099949	22	21336558	21353321	21336558	+	LZTR1	protein_coding
ENSG00000184436	22	21353393	21356485	21356485	-	THAP7	protein_coding
ENSG00000269103	22	21358030	21360736	21360736	-	AC002472.1	protein_coding
ENSG00000284130	22	21362482	21368581	21368581	-	TUBA3FP	protein_coding
ENSG00000291240	22	21362536	21386861	21386861	-	ENSG00000291240	protein_coding
ENSG00000099957	22	21364097	21382302	21364097	+	P2RX6	protein_coding
ENSG00000099960	22	21383007	21387129	21387129	-	SLC7A4	protein_coding
ENSG00000187905	22	21400235	21418457	21400235	+	LRRC74B	protein_coding
ENSG00000286102	22	21714890	21715588	21715588	-	FAM246A	protein_coding
ENSG00000274600	22	21738040	21743767	21738040	+	RIMBP3B	protein_coding
ENSG00000169635	22	21771660	21805752	21771660	+	HIC2	protein_coding
ENSG00000206140	22	21820712	21825558	21820712	+	TMEM191C	protein_coding
ENSG00000183246	22	21899955	21905750	21905750	-	RIMBP3C	protein_coding
ENSG00000185651	22	21903736	21978323	21903736	+	UBE2L3	protein_coding
ENSG00000161179	22	21982378	21984353	21984353	-	YDJC	protein_coding
ENSG00000161180	22	21987005	21991618	21987005	+	CCDC116	protein_coding
ENSG00000128228	22	21996591	21998588	21996591	+	SDF2L1	protein_coding
ENSG00000100023	22	22020289	22054304	22020289	+	PPIL2	protein_coding
ENSG00000100027	22	22051825	22090083	22090083	-	YPEL1	protein_coding
ENSG00000100030	22	22113946	22221970	22221970	-	MAPK1	protein_coding
ENSG00000100034	22	22273798	22307220	22307220	-	PPM1F	protein_coding
ENSG00000100038	22	22311397	22337210	22337210	-	TOP3B	protein_coding
ENSG00000169575	22	22599192	22599927	22599192	+	VPREB1	protein_coding
ENSG00000275004	22	22838767	22863060	22863060	-	ZNF280B	protein_coding
ENSG00000169548	22	22868060	22874613	22874613	-	ZNF280A	protein_coding
ENSG00000185686	22	22890123	22901768	22901768	-	PRAME	protein_coding
ENSG00000100121	22	22987085	22990368	22987085	+	GGTLC2	protein_coding
ENSG00000254709	22	23229960	23238291	23229960	+	IGLL5	protein_coding
ENSG00000100218	22	23401593	23487208	23487208	-	RSPH14	protein_coding
ENSG00000128266	22	23412705	23467219	23412705	+	GNAZ	protein_coding
ENSG00000100228	22	23487553	23507850	23487553	+	RAB36	protein_coding
ENSG00000186716	22	23521891	23660224	23521891	+	BCR	protein_coding
ENSG00000128322	22	23915312	23922489	23922489	-	IGLL1	protein_coding
ENSG00000189269	22	23950639	23974508	23974508	-	DRICH1	protein_coding
ENSG00000159496	22	24030323	24041363	24030323	+	RGL4	protein_coding
ENSG00000187792	22	24080869	24093299	24093299	-	ZNF70	protein_coding
ENSG00000128218	22	24094930	24096612	24096612	-	VPREB3	protein_coding
ENSG00000169314	22	24105177	24108050	24105177	+	C22orf15	protein_coding
ENSG00000250479	22	24108021	24110159	24110159	-	CHCHD10	protein_coding
ENSG00000099953	22	24110413	24126503	24110413	+	MMP11	protein_coding
ENSG00000099956	22	24129118	24180196	24129118	+	SMARCB1	protein_coding
ENSG00000099958	22	24176690	24181315	24181315	-	DERL3	protein_coding
ENSG00000133460	22	24198890	24228499	24198890	+	SLC2A11	protein_coding
ENSG00000251357	22	24204375	24237410	24204375	+	ENSG00000251357	protein_coding
ENSG00000240972	22	24236570	24237414	24236570	+	MIF	protein_coding
ENSG00000133433	22	24299601	24303382	24303382	-	GSTT2B	protein_coding
ENSG00000099974	22	24309076	24314745	24309076	+	DDTL	protein_coding
ENSG00000099977	22	24312731	24322716	24322716	-	DDT	protein_coding
ENSG00000099984	22	24322249	24326106	24322249	+	GSTT2	protein_coding
ENSG00000184674	22	24376133	24384680	24384680	-	GSTT1	protein_coding
ENSG00000099991	22	24407642	24574596	24407642	+	CABIN1	protein_coding
ENSG00000099994	22	24577455	24585074	24577455	+	SUSD2	protein_coding
ENSG00000099998	22	24615622	24641076	24641076	-	GGT5	protein_coding
ENSG00000100014	22	24666785	24813707	24666785	+	SPECC1L	protein_coding
ENSG00000258555	22	24666866	24838324	24666866	+	SPECC1L-ADORA2A	protein_coding
ENSG00000128271	22	24813847	24838325	24813847	+	ADORA2A	protein_coding
ENSG00000100024	22	24890075	24924358	24890075	+	UPB1	protein_coding
ENSG00000138867	22	24936391	24951903	24951903	-	GUCD1	protein_coding
ENSG00000100028	22	24951926	24978020	24951926	+	SNRPD3	protein_coding
ENSG00000286070	22	24951975	25024954	24951975	+	ENSG00000286070	protein_coding
ENSG00000178026	22	24981588	24989175	24989175	-	LRRC75B	protein_coding
ENSG00000100031	22	24990778	25024972	24990778	+	GGT1	protein_coding
ENSG00000184571	22	25115001	25170687	25170687	-	PIWIL3	protein_coding
ENSG00000167037	22	25202136	25323545	25202136	+	SGSM1	protein_coding
ENSG00000206069	22	25331065	25342662	25342662	-	LHFPL7	protein_coding
ENSG00000197077	22	25348683	25593415	25348683	+	KIAA1671	protein_coding
ENSG00000100053	22	25595825	25603326	25595825	+	CRYBB3	protein_coding
ENSG00000244752	22	25608531	25627837	25608531	+	CRYBB2	protein_coding
ENSG00000100077	22	25960642	26125261	25960642	+	GRK3	protein_coding
ENSG00000133454	22	26138111	26427011	26138111	+	MYO18B	protein_coding
ENSG00000100095	22	26565428	26779563	26565428	+	SEZ6L	protein_coding
ENSG00000128203	22	26825226	26840981	26825226	+	ASPHD2	protein_coding
ENSG00000100099	22	26839073	26879897	26879897	-	HPS4	protein_coding
ENSG00000100104	22	26879843	26890624	26879843	+	SRRD	protein_coding
ENSG00000100109	22	26887191	26908471	26908471	-	TFIP11	protein_coding
ENSG00000128294	22	26917962	26992681	26992681	-	TPST2	protein_coding
ENSG00000100122	22	26995242	27013991	27013991	-	CRYBB1	protein_coding
ENSG00000196431	22	27017927	27026633	27017927	+	CRYBA4	protein_coding
ENSG00000169184	22	28144265	28197744	28197744	-	MN1	protein_coding
ENSG00000180957	22	28247657	28316122	28316122	-	PITPNB	protein_coding
ENSG00000100154	22	28374002	29075828	29075828	-	TTC28	protein_coding
ENSG00000183765	22	29083731	29138410	29138410	-	CHEK2	protein_coding
ENSG00000100209	22	29138027	29153503	29138027	+	HSCB	protein_coding
ENSG00000159873	22	29168662	29185289	29168662	+	CCDC117	protein_coding
ENSG00000100219	22	29190543	29196585	29196585	-	XBP1	protein_coding
ENSG00000183579	22	29279560	29453476	29279560	+	ZNRF3	protein_coding
ENSG00000100249	22	29454660	29457819	29457819	-	C22orf31	protein_coding
ENSG00000183762	22	29469023	29564321	29469023	+	KREMEN1	protein_coding
ENSG00000186998	22	29601885	29655586	29601885	+	EMID1	protein_coding
ENSG00000100263	22	29655861	29664198	29664198	-	RHBDD3	protein_coding
ENSG00000182944	22	29663998	29696515	29663998	+	EWSR1	protein_coding
ENSG00000185340	22	29702608	29708776	29702608	+	GAS2L1	protein_coding
ENSG00000100276	22	29708922	29715668	29715668	-	RASL10A	protein_coding
ENSG00000100280	22	29723669	29784572	29784572	-	AP1B1	protein_coding
ENSG00000128250	22	29834572	29838444	29834572	+	RFPL1	protein_coding
ENSG00000100285	22	29876207	29887379	29876207	+	NEFH	protein_coding
ENSG00000100296	22	29901868	29951205	29951205	-	THOC5	protein_coding
ENSG00000184117	22	29950797	29977316	29977316	-	NIPSNAP1	protein_coding
ENSG00000186575	22	29999542	30094587	29999542	+	NF2	protein_coding
ENSG00000100314	22	30115992	30127822	30115992	+	CABP7	protein_coding
ENSG00000100319	22	30126945	30163000	30163000	-	ZMAT5	protein_coding
