locus	locus_pos	gene	caldera	multi	n_genes	dist	pops	coding	impute_pops	ensgid
chr1_93038949_94516011_1_rs11164870	1_93239383_94166935	DR1	0.0592057466676048	0.0454289383151792	9	259277	0.305994021874909	0	FALSE	ENSG00000117505
chr1_93038949_94516011_1_rs11164870	1_93239383_94166935	RPL5	0.0510713964596301	0.0391874007173713	9	244706	0.198983267802871	0	FALSE	ENSG00000122406
chr1_93038949_94516011_1_rs11164870	1_93239383_94166935	EVI5	0.0488302896525782	0.0374677855005093	9	294226	0.218076381515804	0	FALSE	ENSG00000067208
chr1_93038949_94516011_1_rs11164870	1_93239383_94166935	FNBP1L	0.0460435154172543	0.0353294762660084	9	361488	0.234146583432518	0	FALSE	ENSG00000137942
chr1_93038949_94516011_1_rs11164870	1_93239383_94166935	BCAR3	0.0228255419445594	0.0175141805546606	9	475111	-0.12657175198192	0	FALSE	ENSG00000137936
chr20_2648720_3930264_1_rs2295545	20_2861010_3470172	DDRGK1	0.205350736396406	0.130424094350385	13	6310	0.332334631010054	0	FALSE	ENSG00000198171
chr20_2648720_3930264_1_rs2295545	20_2861010_3470172	LZTS3	0.128110120932253	0.0813663821855173	13	10491	0.133174499852951	0	FALSE	ENSG00000088899
chr20_2648720_3930264_1_rs2295545	20_2861010_3470172	ITPA	0.10505638777609	0.0667243004425828	13	24828	0.212386268582798	0	FALSE	ENSG00000125877
chr20_2648720_3930264_1_rs2295545	20_2861010_3470172	UBOX5	0.101905905272877	0.0647233393822089	13	23844	0.182958990288621	0	FALSE	ENSG00000185019
chr20_2648720_3930264_1_rs2295545	20_2861010_3470172	DNAAF9	0.071282413418387	0.0452734885511011	13	65266	0.208055022564886	0	FALSE	ENSG00000088854
chr20_2648720_3930264_1_rs2295545	20_2861010_3470172	FASTKD5	0.0648116051916747	0.0411636941695761	13	24175	-0.099125365892955	0	FALSE	ENSG00000215251
chr20_2648720_3930264_1_rs2295545	20_2861010_3470172	SLC4A11	0.0622529170001922	0.0395385985115068	13	43377	0.0208665694697564	0	FALSE	ENSG00000088836
chr20_2648720_3930264_1_rs2295545	20_2861010_3470172	MRPS26	0.0562697930734328	0.0357385463021622	13	135790	0.246212599339916	0	FALSE	ENSG00000125901
chr20_2648720_3930264_1_rs2295545	20_2861010_3470172	ATRN	0.0533670408676168	0.0338949258009125	13	286979	0.403938803385125	0	FALSE	ENSG00000088812
chr20_2648720_3930264_1_rs2295545	20_2861010_3470172	PTPRA	0.0526307463635119	0.033427284215797	13	144964	0.221420189418077	0	FALSE	ENSG00000132670
chr20_2648720_3930264_1_rs2295545	20_2861010_3470172	AVP	0.0379485616611826	0.0241022110434765	13	99316	-0.0758696819981885	0	FALSE	ENSG00000101200
chr20_2648720_3930264_1_rs2295545	20_2861010_3470172	OXT	0.0362864679055353	0.0230465680172579	13	111523	-0.0739039655381438	0	FALSE	ENSG00000101405
chr20_2648720_3930264_1_rs2295545	20_2861010_3470172	GNRH2	0.0247273041408419	0.015705014283807	13	138293	-0.253079368034	0	FALSE	ENSG00000125787
chr20_45892496_46954945_1_rs1413146	20_46100713_46709090	SULF2	0.655814200324027	0.811237091683776	2	0	0.270525365650863	0	FALSE	ENSG00000196562
chr20_45892496_46954945_1_rs1413146	20_46100713_46709090	NCOA3	0.344185799675973	0.425755171190307	2	121669	0.450798597161794	0	FALSE	ENSG00000124151
chr20_5413221_6603587_1_rs111593423	20_5686950_6327725	CRLS1	0.458169209976401	0.552953117816016	8	0	0.514394189298296	0.0485405298746068	FALSE	ENSG00000088766
chr20_5413221_6603587_1_rs111593423	20_5686950_6327725	ENSG00000286235	0.217024602518833	0.261921639412984	8	0	0	0	TRUE	ENSG00000286235
chr20_5413221_6603587_1_rs111593423	20_5686950_6327725	LRRN4	0.0776686565232726	0.0937363856976268	8	12966	-0.0623023626818735	0	FALSE	ENSG00000125872
chr20_5413221_6603587_1_rs111593423	20_5686950_6327725	MCM8	0.0678860374157438	0.0819299840055681	8	28603	0.0417455115851996	0	FALSE	ENSG00000125885
chr20_5413221_6603587_1_rs111593423	20_5686950_6327725	FERMT1	0.0520920400319774	0.0628685981551713	8	47266	-0.00376146325548565	0	FALSE	ENSG00000101311
chr20_5413221_6603587_1_rs111593423	20_5686950_6327725	CHGB	0.0480416928884265	0.057980334097927	8	102227	0.139301624176998	0	FALSE	ENSG00000089199
chr20_5413221_6603587_1_rs111593423	20_5686950_6327725	TRMT6	0.046427873093102	0.0560326547951998	8	77022	0.0459867977592079	0	FALSE	ENSG00000089195
chr20_5413221_6603587_1_rs111593423	20_5686950_6327725	SHLD1	0.0326898875522437	0.0394526189221645	8	163185	0.0162306630332752	0	FALSE	ENSG00000171984
chr21_38211704_39466758_1_rs11701722	21_38470530_39189753	DYRK1A	0.661304954757076	0.673210883092182	5	0	0.700523900450536	0	FALSE	ENSG00000157540
chr21_38211704_39466758_1_rs11701722	21_38470530_39189753	VPS26C	0.0966003844881981	0.0983395477087165	5	130310	0.19190204303679	0	FALSE	ENSG00000157538
chr21_38211704_39466758_1_rs11701722	21_38470530_39189753	TTC3	0.0921727236106669	0.093832172604457	5	195117	0.263540046059412	0	FALSE	ENSG00000182670
chr21_38211704_39466758_1_rs11701722	21_38470530_39189753	KCNJ6	0.0750865276326414	0.0764383620783012	5	209145	0.147267227091188	0	FALSE	ENSG00000157542
chr21_38211704_39466758_1_rs11701722	21_38470530_39189753	AP001421.1	0.0748354095114174	0.0761827229046741	5	118210	0	0	TRUE	ENSG00000267937
chr21_40916838_41963877_1_rs2837424	21_41113744_42263711	DSCAM	0.830767651770886	0.959623715707275	3	0	1.72793384770072	0	FALSE	ENSG00000171587
chr21_40916838_41963877_1_rs2837424	21_41113744_42263711	PCP4	0.0859954587697874	0.0993337685966784	3	150712	-0.199290394196519	0	FALSE	ENSG00000183036
chr21_40916838_41963877_1_rs2837424	21_41113744_42263711	IGSF5	0.0832368894593261	0.0961473319003312	3	278026	-0.0649430752224754	0	FALSE	ENSG00000183067
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	CHADL	0.295175492621894	0.202621869261798	19	0	0.392793743588529	0	FALSE	ENSG00000100399
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	EP300	0.152170262757111	0.104456582123505	19	51843	0.876759057707789	0.0137723354224976	FALSE	ENSG00000100393
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	L3MBTL2	0.136504977714989	0.0937032187275144	19	649	-0.0168656882385926	0	FALSE	ENSG00000100395
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	RANGAP1	0.0813337391977928	0.0558311739363079	19	12859	0.193904105075702	0	FALSE	ENSG00000100401
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	ZC3H7B	0.0414372540701648	0.0284444138712012	19	69605	0.190306179799359	0	FALSE	ENSG00000100403
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	TEF	0.0321234747557605	0.02205101258367	19	135413	0.20272112767298	0	FALSE	ENSG00000167074
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	RBX1	0.025849028082928	0.0177439473116173	19	258611	0.234858268076194	0	FALSE	ENSG00000100387
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	TOB2	0.0251735068281327	0.0172802388304121	19	201572	0.155245252446876	0	FALSE	ENSG00000183864
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	DESI1	0.0245122151866362	0.0168262982022894	19	366108	0.291227752548545	0	FALSE	ENSG00000100418
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	ACO2	0.0228264953383045	0.0156691435086976	19	215910	0.113250901191123	0	FALSE	ENSG00000100412
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	PMM1	0.0221829376481873	0.0152273762705334	19	344980	0.215383918222584	0	FALSE	ENSG00000100417
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	XRCC6	0.0218072593315639	0.0149694936052781	19	389243	0.235827634282465	0	FALSE	ENSG00000196419
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	POLR3H	0.0209665645899519	0.014392402538161	19	293879	0.140253678741563	0	FALSE	ENSG00000100413
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	CSDC2	0.0188504357346986	0.0129397955468364	19	329090	0.104629626710963	0	FALSE	ENSG00000172346
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	PHF5A	0.0166763002849717	0.0114473701935694	19	227797	-0.0633590602885379	0	FALSE	ENSG00000100410
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	XPNPEP3	0.0164383147274747	0.0112840060941686	19	299105	-0.0026146545776296	0	FALSE	ENSG00000196236
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	ST13	0.0158882679816586	0.0109064290167877	19	375281	0.0347035672885025	0	FALSE	ENSG00000100380
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	DNAJB7	0.0155901691822143	0.0107018004569043	19	369807	0.0195042905204244	0	FALSE	ENSG00000172404
chr22_40715672_42734937_1_rs9611522	22_41108754_42055105	SLC25A17	0.014493303965566	0.00994886233676635	19	412521	0.00333395851089597	0	FALSE	ENSG00000100372
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	PPP6R2	0.236878692648638	0.11210718704537	28	0	0.228965087033682	0	FALSE	ENSG00000100239
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	PLXNB2	0.0606520572891468	0.0287046988277947	28	61942	0.420867868314792	0	FALSE	ENSG00000196576
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	DENND6B	0.050497277468129	0.0238987629790689	28	42576	0.214244484189691	0	FALSE	ENSG00000205593
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	SBF1	0.0464447277361735	0.021980819470807	28	73631	0.300762774741792	0	FALSE	ENSG00000100241
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	TUBGCP6	0.0389452318676209	0.0184315454661211	28	124565	0.326460030129708	0	FALSE	ENSG00000128159
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	MAPK11	0.0380547048477817	0.0180100872164753	28	98821	0.253646983239342	0	FALSE	ENSG00000185386
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	ARSA	0.0363900895483613	0.0172222774871827	28	253165	0.465632255570025	0	FALSE	ENSG00000100299
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	MLC1	0.035361236780757	0.0167353540396988	28	284162	0.477640338555893	0	FALSE	ENSG00000100427
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	MAPK12	0.032078423043834	0.0151817022125746	28	107872	0.171993012184712	0	FALSE	ENSG00000188130
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	HDAC10	0.0311660205733195	0.0147498910045723	28	118183	0.177637720082452	0	FALSE	ENSG00000100429
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	LMF2	0.0303282833572775	0.0143534164980493	28	133361	0.191785562358648	0	FALSE	ENSG00000100258
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	MAPK8IP2	0.0288536244139649	0.0136555070992022	28	231205	0.301584750425909	0	FALSE	ENSG00000008735
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	MIOX	0.0252692244908867	0.0119591240766145	28	117196	0.0484100566610381	0	FALSE	ENSG00000100253
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	TRABD	0.0250557650941759	0.0118581005010194	28	169990	0.137787505065022	0	FALSE	ENSG00000170638
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	TYMP	0.0236341027008697	0.0111852726917316	28	156164	0.0808740336658101	0	FALSE	ENSG00000025708
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	CIMAP1B	0.0235236342861799	0.0111329914878388	28	160122	0.0844070265699126	0	FALSE	ENSG00000177989
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	PANX2	0.0227194369398729	0.0107523903399864	28	189293	0.105968721783309	0	FALSE	ENSG00000073150
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	ADM2	0.0224569373568693	0.0106281575965426	28	111955	-0.0345501496503643	0	FALSE	ENSG00000128165
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	MOV10L1	0.0224017028170071	0.0106020168372263	28	207898	0.121331803594215	0	FALSE	ENSG00000073146
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	CPT1B	0.0223216108184816	0.0105641118295655	28	199273	0.10837546932467	0	FALSE	ENSG00000205560
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	SELENOO	0.0212280957992422	0.0100465857852089	28	151972	0.00907086559056865	0	FALSE	ENSG00000073169
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	SCO2	0.0207963763515131	0.00984226663629553	28	153980	0	0	TRUE	ENSG00000284194
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	NCAPH2	0.0205280765955491	0.00971528885458895	28	138636	-0.0345249567209292	0	FALSE	ENSG00000025770
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	CHKB	0.0198735486662193	0.00940552150413909	28	209371	0.0508085048172518	0	FALSE	ENSG00000100288
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	SYCE3	0.0187152496782136	0.00885733525804461	28	181524	-0.0217698709326236	0	FALSE	ENSG00000217442
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	CHKB-CPT1B	0.018653548961987	0.00882813426213611	28	199281	0	0	TRUE	ENSG00000254413
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	KLHDC7B	0.0169187751752389	0.00800712074159611	28	176311	-0.0900376754640631	0	FALSE	ENSG00000130487
chr22_50075765_51423042_1_rs10775809	22_50495934_51108017	TTLL8	0.0102535446926893	0.00485267813617339	28	311290	-0.246501131836276	0	FALSE	ENSG00000138892
chr2_101766014_103182830_1_rs11683001	2_102002650_102843053	MAP4K4	0.746739281884763	0.574291368018515	7	0	0.70174825530624	0	FALSE	ENSG00000071054
chr2_101766014_103182830_1_rs11683001	2_102002650_102843053	FLJ20373	0.0636890131474314	0.0489810183761458	7	111992	-0.0408038236956251	0	FALSE	ENSG00000233404
chr2_101766014_103182830_1_rs11683001	2_102002650_102843053	IL1R2	0.0578190726400493	0.0444666500471311	7	211459	0.0601625527832586	0	FALSE	ENSG00000115590
chr2_101766014_103182830_1_rs11683001	2_102002650_102843053	IL1R1	0.0451201782301531	0.0347003693385888	7	284041	-0.0189762735505751	0	FALSE	ENSG00000115594
chr2_101766014_103182830_1_rs11683001	2_102002650_102843053	CREG2	0.0342701754464591	0.0263560072662934	7	392998	-0.105729383340978	0	FALSE	ENSG00000175874
chr2_101766014_103182830_1_rs11683001	2_102002650_102843053	RFX8	0.0274175478873433	0.0210858882958368	7	305389	-0.306715863372313	0	FALSE	ENSG00000196460
chr2_101766014_103182830_1_rs11683001	2_102002650_102843053	IL1RL2	0.0249447307638005	0.0191841301277722	7	406503	-0.291397912525081	0	FALSE	ENSG00000115598
chr2_134788138_136255616_1_rs57891859	2_135164616_135764616	TMEM163	0.709923200539669	0.736193942913117	5	0	0.882013410088093	0	FALSE	ENSG00000152128
chr2_134788138_136255616_1_rs57891859	2_135164616_135764616	CCNT2	0.132503271813615	0.13740656179598	5	211189	0.541233545623705	0	FALSE	ENSG00000082258
chr2_134788138_136255616_1_rs57891859	2_135164616_135764616	ACMSD	0.0632260284636246	0.0655657107050297	5	131570	-0.0693813711792475	0	FALSE	ENSG00000153086
chr2_134788138_136255616_1_rs57891859	2_135164616_135764616	MGAT5	0.0547414217229378	0.0567671306815214	5	252424	0.00469892615863793	0	FALSE	ENSG00000152127
chr2_134788138_136255616_1_rs57891859	2_135164616_135764616	MAP3K19	0.0396060774601535	0.0410717022722283	5	257439	-0.193662148535144	0	FALSE	ENSG00000176601
chr2_134788138_136255616_2_rs17698151	2_135138471_135866007	TMEM163	0.446666652955149	0.266437506948642	6	66797	0.882013410088093	0	FALSE	ENSG00000152128
chr2_134788138_136255616_2_rs17698151	2_135138471_135866007	CCNT2	0.223377395033504	0.133245040451643	6	132438	0.541233545623705	0	FALSE	ENSG00000082258
chr2_134788138_136255616_2_rs17698151	2_135138471_135866007	ACMSD	0.126571694404682	0.0755002561403105	6	52819	-0.0693813711792475	0	FALSE	ENSG00000153086
chr2_134788138_136255616_2_rs17698151	2_135138471_135866007	RAB3GAP1	0.0713237852603333	0.0425447733901274	6	266492	-0.0228771059934083	0	FALSE	ENSG00000115839
chr2_134788138_136255616_2_rs17698151	2_135138471_135866007	MGAT5	0.0682093697556896	0.0406870186256525	6	331175	0.00469892615863793	0	FALSE	ENSG00000152127
chr2_134788138_136255616_2_rs17698151	2_135138471_135866007	MAP3K19	0.0638511025906415	0.0380873039830013	6	178688	-0.193662148535144	0	FALSE	ENSG00000176601
chr2_160483850_161868808_1_rs4547489	2_160794263_161579148	RBMS1	0.706776274295469	0.766589736875815	3	0	0.544567831398573	0	FALSE	ENSG00000153250
chr2_160483850_161868808_1_rs4547489	2_160794263_161579148	ITGB6	0.159229436845127	0.172704795751196	3	30826	-0.217487347637809	0	FALSE	ENSG00000115221
chr2_160483850_161868808_1_rs4547489	2_160794263_161579148	PLA2R1	0.133994288859404	0.145334033378504	3	240099	0.178152377322419	0	FALSE	ENSG00000153246
chr2_165567658_166684013_1_rs353128	2_165730828_166483214	SCN2A	0.580082305038705	0.715768518429515	4	0	0.640129045744167	0	FALSE	ENSG00000136531
chr2_165567658_166684013_1_rs353128	2_165730828_166483214	SCN3A	0.299992199613265	0.370162941348937	4	78048	0.888606130417945	0	FALSE	ENSG00000153253
chr2_165567658_166684013_1_rs353128	2_165730828_166483214	CSRNP3	0.0669476795151328	0.082607314449358	4	187549	-0.0105450889231913	0	FALSE	ENSG00000178662
chr2_165567658_166684013_1_rs353128	2_165730828_166483214	SLC38A11	0.0529778158328973	0.0653697801483783	4	326573	-0.0202385141458041	0	FALSE	ENSG00000169507
chr2_168147197_169678501_1_rs1474055	2_168810394_169417025	STK39	0.731047187295721	0.745178042307356	2	6289	0.548723543056345	0	FALSE	ENSG00000198648
chr2_168147197_169678501_1_rs1474055	2_168810394_169417025	CERS6	0.268952812704279	0.274151564942632	2	202365	0.176905690782311	0	FALSE	ENSG00000172292
chr2_17608196_18713422_1_rs76116224	2_17847848_18447848	KCNS3	0.616431906689791	0.383150014492246	4	0	-0.196816789672495	0	FALSE	ENSG00000170745
chr2_17608196_18713422_1_rs76116224	2_17847848_18447848	SMC6	0.135037281604685	0.0839339038786412	4	166339	-0.030697827236674	0	FALSE	ENSG00000163029
chr2_17608196_18713422_1_rs76116224	2_17847848_18447848	MSGN1	0.124785942643416	0.0775620716795796	4	148783	-0.110416174550035	0	FALSE	ENSG00000151379
chr2_17608196_18713422_1_rs76116224	2_17847848_18447848	GEN1	0.123744869062108	0.0769149809734741	4	177635	-0.0707580282594497	0	FALSE	ENSG00000178295
chr2_28456786_29775685_1_rs12613887	2_28685674_29479452	WDR43	0.311840845132541	0.1638480435418	9	6434	0.242129210317366	0	FALSE	ENSG00000163811
chr2_28456786_29775685_1_rs12613887	2_28685674_29479452	TRMT61B	0.142776071068763	0.0750176901914784	9	17924	-0.0461942369601446	0	FALSE	ENSG00000171103
chr2_28456786_29775685_1_rs12613887	2_28685674_29479452	SPDYA	0.134542478275968	0.0706915793196139	9	37622	0.0980907339765926	0	FALSE	ENSG00000163806
chr2_28456786_29775685_1_rs12613887	2_28685674_29479452	PPP1CB	0.102437665165231	0.0538230038953984	9	85293	0.130089015030192	0	FALSE	ENSG00000213639
chr2_28456786_29775685_1_rs12613887	2_28685674_29479452	TOGARAM2	0.0971558087601194	0.0510478002883199	9	68378	0.0408429727661172	0	FALSE	ENSG00000189350
chr2_28456786_29775685_1_rs12613887	2_28685674_29479452	CLIP4	0.0562695685749146	0.0295652698030058	9	209472	-0.0150572987485584	0	FALSE	ENSG00000115295
chr2_28456786_29775685_1_rs12613887	2_28685674_29479452	ALK	0.0557838346550781	0.0293100545106881	9	304541	0.0750008421850399	0	FALSE	ENSG00000171094
chr2_28456786_29775685_1_rs12613887	2_28685674_29479452	PLB1	0.0537577121190167	0.0282454851359851	9	244091	-0.00420016605389647	0	FALSE	ENSG00000163803
chr2_28456786_29775685_1_rs12613887	2_28685674_29479452	PCARE	0.0454360162483686	0.0238730829678982	9	172743	-0.195502400447438	0	FALSE	ENSG00000179270
chr2_31156596_33448765_1_rs398290	2_32199150_33149207	YIPF4	0.415424261524897	0.314095142538104	8	0	0.152446134834148	0	FALSE	ENSG00000119820
chr2_31156596_33448765_1_rs398290	2_32199150_33149207	BIRC6	0.152469014564765	0.115279200802031	8	78565	0.387895525230433	0.027850426226531	FALSE	ENSG00000115760
chr2_31156596_33448765_1_rs398290	2_32199150_33149207	NLRC4	0.148717850495743	0.112443010136088	8	12725	0.0545106936038369	0	FALSE	ENSG00000091106
chr2_31156596_33448765_1_rs398290	2_32199150_33149207	SPAST	0.0866220786395343	0.0654934645303589	8	120820	0.259331954689389	0	FALSE	ENSG00000021574
chr2_31156596_33448765_1_rs398290	2_32199150_33149207	SLC30A6	0.0604002721558225	0.0456676074297754	8	54078	-0.171974917966597	0	FALSE	ENSG00000152683
chr2_31156596_33448765_1_rs398290	2_32199150_33149207	MEMO1	0.0532626038105419	0.0402709390982936	8	267227	0.154643883850183	0	FALSE	ENSG00000162959
chr2_31156596_33448765_1_rs398290	2_32199150_33149207	TTC27	0.0429631941865648	0.0324837325398064	8	349573	0.0898508241880634	0	FALSE	ENSG00000018699
chr2_31156596_33448765_1_rs398290	2_32199150_33149207	DPY30	0.040140724622132	0.030349711823501	8	238652	-0.0494535748976675	0	FALSE	ENSG00000162961
chr2_60578350_62397554_1_rs9309337	2_61240612_62160056	XPO1	0.676012080400163	0.542468671129385	9	0	0.805030275390859	0	FALSE	ENSG00000082898
chr2_60578350_62397554_1_rs9309337	2_61240612_62160056	USP34	0.112950639451107	0.0906377046546065	9	64985	0.396758772930905	0	FALSE	ENSG00000115464
chr2_60578350_62397554_1_rs9309337	2_61240612_62160056	PUS10	0.0332673859897402	0.0266955505574991	9	517813	0.153039995548003	0	FALSE	ENSG00000162927
chr2_60578350_62397554_1_rs9309337	2_61240612_62160056	CCT4	0.0326792404394232	0.0262235907444108	9	332013	0.0286079773828302	0	FALSE	ENSG00000115484
chr2_60578350_62397554_1_rs9309337	2_61240612_62160056	C2orf74	0.0311506186541011	0.024996941912851	9	371244	0.027715674778402	0	FALSE	ENSG00000237651
chr2_60578350_62397554_1_rs9309337	2_61240612_62160056	COMMD1	0.0307654744584989	0.0246878813708296	9	352652	0.00697377284377619	0	FALSE	ENSG00000173163
chr2_60578350_62397554_1_rs9309337	2_61240612_62160056	SANBR	0.0300256463604586	0.0240942032741741	9	398038	0.0229596613111744	0	FALSE	ENSG00000162929
chr2_60578350_62397554_1_rs9309337	2_61240612_62160056	FAM161A	0.0284466065694401	0.0228270963068146	9	288776	-0.0920070744333818	0	FALSE	ENSG00000170264
chr2_60578350_62397554_1_rs9309337	2_61240612_62160056	PEX13	0.0247023076770681	0.0198224682781942	9	484082	-0.046362260951447	0	FALSE	ENSG00000162928
chr2_68937475_70391910_1_rs4581940	2_69225721_70088283	NFU1	0.480096656282041	0.403175598223248	6	0	0.113613055484853	0.012590168002827	FALSE	ENSG00000169599
chr2_68937475_70391910_1_rs4581940	2_69225721_70088283	AAK1	0.224721862894752	0.188716939226522	6	29339	0.40978153432528	0	FALSE	ENSG00000115977
chr2_68937475_70391910_1_rs4581940	2_69225721_70088283	GFPT1	0.15393545614878	0.129271926409946	6	41408	0.227007949222347	0	FALSE	ENSG00000198380
chr2_68937475_70391910_1_rs4581940	2_69225721_70088283	ANTXR1	0.0510223850496116	0.0428475815150634	6	179331	-0.119365879136888	0	FALSE	ENSG00000169604
chr2_68937475_70391910_1_rs4581940	2_69225721_70088283	ANXA4	0.045684180775714	0.0383646640162541	6	215767	-0.141135562902919	0	FALSE	ENSG00000196975
chr2_68937475_70391910_1_rs4581940	2_69225721_70088283	GMCL1	0.0445394588491016	0.0374033493694591	6	401002	0.00117497042128901	0	FALSE	ENSG00000087338
chr2_94958986_96748976_1_rs72819488	2_95255581_96338810	PROM2	0.464214802101956	0.34048334257277	12	0	0.143819533266391	0.0760721419310414	FALSE	ENSG00000155066
chr2_94958986_96748976_1_rs72819488	2_95255581_96338810	KCNIP3	0.10730829654284	0.078706424972359	12	15976	0.156867231420673	0	FALSE	ENSG00000115041
chr2_94958986_96748976_1_rs72819488	2_95255581_96338810	MAL	0.0903379115778325	0.0662593134811505	12	227362	0.711150084833603	0	FALSE	ENSG00000172005
chr2_94958986_96748976_1_rs72819488	2_95255581_96338810	ZNF892	0.074943620468052	0.0549682049902904	12	21577	0	0	TRUE	ENSG00000233757
chr2_94958986_96748976_1_rs72819488	2_95255581_96338810	MRPS5	0.052141317255175	0.0382436102959295	12	159348	0.274359877912361	0	FALSE	ENSG00000144029
chr2_94958986_96748976_1_rs72819488	2_95255581_96338810	ZNF2	0.0410241869092084	0.0300896313989349	12	97034	0	0	TRUE	ENSG00000275111
chr2_94958986_96748976_1_rs72819488	2_95255581_96338810	ENSG00000289685	0.0381216667441975	0.0279607467464142	12	115963	0	0	TRUE	ENSG00000289685
chr2_94958986_96748976_1_rs72819488	2_95255581_96338810	FAHD2A	0.0358802521559547	0.0263167570941224	12	121357	-0.0257022447557028	0	FALSE	ENSG00000115042
chr2_94958986_96748976_1_rs72819488	2_95255581_96338810	ZNF514	0.0313167420016925	0.0229696014580841	12	115686	-0.121237728341969	0	FALSE	ENSG00000144026
chr2_94958986_96748976_1_rs72819488	2_95255581_96338810	TRIM43B	0.0306904562833143	0.0225102454577295	12	195657	0	0	TRUE	ENSG00000144010
chr2_94958986_96748976_1_rs72819488	2_95255581_96338810	TEKT4	0.0183532581457711	0.0134613947083932	12	404531	-0.127688373619605	0	FALSE	ENSG00000163060
chr2_94958986_96748976_1_rs72819488	2_95255581_96338810	TRIM43	0.015667489814006	0.0114914890206925	12	310650	-0.290878092524091	0	FALSE	ENSG00000144015
chr3_121481609_122789005_1_rs55961674	3_121829203_122583735	KPNA1	0.380052459625186	0.219125775318068	13	0	0.197758735426188	0	FALSE	ENSG00000114030
chr3_121481609_122789005_1_rs55961674	3_121829203_122583735	FAM162A	0.0699670775989229	0.0403407207013572	13	65711	0.137710805434759	0	FALSE	ENSG00000114023
chr3_121481609_122789005_1_rs55961674	3_121829203_122583735	PARP9	0.0684377313457722	0.0394589498432448	13	49879	-0.00080930408849774	0.0115857344154283	FALSE	ENSG00000138496
chr3_121481609_122789005_1_rs55961674	3_121829203_122583735	MIX23	0.0683253280644219	0.0393941418001697	13	94814	0.215586681836993	0	FALSE	ENSG00000160124
chr3_121481609_122789005_1_rs55961674	3_121829203_122583735	WDR5B	0.0626625091830269	0.0361291462806163	13	61983	0.0544470125333606	0	FALSE	ENSG00000196981
chr3_121481609_122789005_1_rs55961674	3_121829203_122583735	DTX3L	0.0612545791500463	0.0353173800303078	13	86293	0.12389836214708	0	FALSE	ENSG00000163840
chr3_121481609_122789005_1_rs55961674	3_121829203_122583735	CSTA	0.0606865203297417	0.034989855957583	13	136076	0.233624199230024	0	FALSE	ENSG00000121552
chr3_121481609_122789005_1_rs55961674	3_121829203_122583735	CD86	0.0536059266386116	0.0309074180125392	13	356906	0.40256165225069	0	FALSE	ENSG00000114013
chr3_121481609_122789005_1_rs55961674	3_121829203_122583735	HSPBAP1	0.0445589311716055	0.0256912173386589	13	261954	0.209922634407724	0	FALSE	ENSG00000169087
chr3_121481609_122789005_1_rs55961674	3_121829203_122583735	SLC49A4	0.0382078590794641	0.022029397605499	13	317024	0.164404567338321	0	FALSE	ENSG00000138463
